Species1GeneID	Species1ProteinID	Species1GeneName	Species2GeneID	Species2ProteinID	Species2GeneName
ENSG00000087088	ENSP00000293288	BAX	ENSEEEG00000003603	ENSEEEP00000055176	BAX
ENSG00000161610	ENSP00000293330	HCRT	ENSEEEG00000007000	ENSEEEP00000014094	
ENSG00000161618	ENSP00000293350	ALDH16A1	ENSEEEG00000016205	ENSEEEP00000034016	ALDH16A1
ENSG00000131467	ENSP00000293362	PSME3	ENSEEEG00000011614	ENSEEEP00000023931	PSME3
ENSG00000161653	ENSP00000293404	NAGS	ENSEEEG00000004036	ENSEEEP00000007703	NAGS
ENSG00000161664	ENSP00000293414	ASB16	ENSEEEG00000027385	ENSEEEP00000057272	ASB16
ENSG00000161682	ENSP00000293443	FAM171A2	ENSEEEG00000008178	ENSEEEP00000016501	fam171a2b
ENSG00000125084	ENSP00000293549	WNT1	ENSEEEG00000009295	ENSEEEP00000018958	WNT1
ENSG00000139610	ENSP00000293636	CELA1	ENSEEEG00000007734	ENSEEEP00000015603	CELA1
ENSG00000161835	ENSP00000293662	TAMALIN	ENSEEEG00000004935	ENSEEEP00000009682	grasp
ENSG00000161860	ENSP00000293695	SYCE2	ENSEEEG00000018722	ENSEEEP00000039418	SYCE2
ENSG00000161914	ENSP00000293771	ZNF653	ENSEEEG00000018501	ENSEEEP00000038994	ZNF653
ENSG00000161920	ENSP00000293777	MED11	ENSEEEG00000028682	ENSEEEP00000053682	MED11
ENSG00000161973	ENSP00000293845	CCDC42	ENSEEEG00000019526	ENSEEEP00000041252	
ENSG00000103355	ENSP00000293851	PRSS33	ENSEEEG00000020227	ENSEEEP00000042874	zgc:92313
ENSG00000161980	ENSP00000293860	POLR3K	ENSEEEG00000001255	ENSEEEP00000002017	POLR3K
ENSG00000188827	ENSP00000294008	SLX4	ENSEEEG00000009456	ENSEEEP00000019307	
ENSG00000162129	ENSP00000294053	CLPB	ENSEEEG00000004229	ENSEEEP00000008741	CLPB
ENSG00000162188	ENSP00000294117	GNG3	ENSEEEG00000003654	ENSEEEP00000006931	GNG3
ENSG00000162191	ENSP00000294119	UBXN1	ENSEEEG00000022609	ENSEEEP00000047994	UBXN1
ENSG00000213672	ENSP00000294129	NCKIPSD	ENSEEEG00000022194	ENSEEEP00000047221	NCKIPSD
ENSG00000162227	ENSP00000294168	TAF6L	ENSEEEG00000020018	ENSEEEP00000042393	TAF6L
ENSG00000162236	ENSP00000294179	STX5	ENSEEEG00000016492	ENSEEEP00000034720	stx5a
ENSG00000162300	ENSP00000294258	ZFPL1	ENSEEEG00000003345	ENSEEEP00000006279	ZFPL1
ENSG00000162341	ENSP00000294309	TPCN2	ENSEEEG00000018286	ENSEEEP00000055927	tpcn2
ENSG00000162344	ENSP00000294312	FGF19	ENSEEEG00000018290	ENSEEEP00000038532	FGF19
ENSG00000162366	ENSP00000294338	PDZK1IP1	ENSEEEG00000025822	ENSEEEP00000061128	PDZK1IP1
ENSG00000162384	ENSP00000294360	CZIB	ENSEEEG00000011169	ENSEEEP00000023012	CZIB
ENSG00000162419	ENSP00000294409	GMEB1	ENSEEEG00000013747	ENSEEEP00000028615	GMEB1
ENSG00000162437	ENSP00000294428	RAVER2	ENSEEEG00000006149	ENSEEEP00000012197	RAVER2
ENSG00000162444	ENSP00000294435	RBP7	ENSEEEG00000021185	ENSEEEP00000044884	rbp7b
ENSG00000162461	ENSP00000294454	SLC25A34	ENSEEEG00000022181	ENSEEEP00000047121	SLC25A34
ENSG00000204624	ENSP00000294484	DISP3	ENSEEEG00000001175	ENSEEEP00000001870	DISP3
ENSG00000162490	ENSP00000294485	DRAXIN	ENSEEEG00000013282	ENSEEEP00000027557	DRAXIN
ENSG00000162542	ENSP00000294543	TMCO4	ENSEEEG00000014159	ENSEEEP00000029571	TMCO4
ENSG00000162621	ENSP00000294635	LRRC53	ENSEEEG00000011281	ENSEEEP00000023270	
ENSG00000162643	ENSP00000294664	DNAI3	ENSEEEG00000002555	ENSEEEP00000004895	DNAI3
ENSG00000162676	ENSP00000294702	GFI1	ENSEEEG00000011445	ENSEEEP00000023623	GFI1
ENSG00000162692	ENSP00000294728	VCAM1	ENSEEEG00000027277	ENSEEEP00000062124	
ENSG00000162702	ENSP00000294740	ZNF281	ENSEEEG00000014976	ENSEEEP00000031267	znf281b
ENSG00000162704	ENSP00000294742	ARPC5	ENSEEEG00000028043	ENSEEEP00000063041	arpc5b
ENSG00000162736	ENSP00000294785	NCSTN	ENSEEEG00000016695	ENSEEEP00000035237	NCSTN
ENSG00000162757	ENSP00000294811	C1orf74	ENSEEEG00000027939	ENSEEEP00000063571	zgc:112163
ENSG00000162763	ENSP00000294818	LRRC52	ENSEEEG00000008483	ENSEEEP00000017131	si:dkey-52j6.3
ENSG00000162817	ENSP00000294889	C1orf115	ENSEEEG00000015905	ENSEEEP00000033455	
ENSG00000162869	ENSP00000294952	PPP1R21	ENSEEEG00000004827	ENSEEEP00000009452	PPP1R21
ENSG00000162878	ENSP00000294964	PKDCC	ENSEEEG00000010780	ENSEEEP00000022190	pkdcca
ENSG00000162882	ENSP00000294973	HAAO	ENSEEEG00000010732	ENSEEEP00000022138	HAAO
ENSG00000162924	ENSP00000295025	REL	ENSEEEG00000017073	ENSEEEP00000035898	REL
ENSG00000162928	ENSP00000295030	PEX13	ENSEEEG00000004983	ENSEEEP00000009815	PEX13
ENSG00000162944	ENSP00000295049	RFTN2	ENSEEEG00000019284	ENSEEEP00000040696	RFTN2
ENSG00000010072	ENSP00000295050	SPRTN	ENSEEEG00000004403	ENSEEEP00000008438	SPRTN
ENSG00000162972	ENSP00000295079	MAIP1	ENSEEEG00000001708	ENSEEEP00000003005	MAIP1
ENSG00000162976	ENSP00000295083	SLC66A3	ENSEEEG00000023133	ENSEEEP00000049227	SLC66A3
ENSG00000162980	ENSP00000295087	ARL5A	ENSEEEG00000012271	ENSEEEP00000025309	ARL5A
ENSG00000162981	ENSP00000295092	LRATD1	ENSEEEG00000000302	ENSEEEP00000000402	LRATD1
ENSG00000075884	ENSP00000295095	ARHGAP15	ENSEEEG00000010433	ENSEEEP00000021409	ARHGAP15
ENSG00000162992	ENSP00000295108	NEUROD1	ENSEEEG00000006077	ENSEEEP00000054462	NEUROD1
ENSG00000162998	ENSP00000295113	FRZB	ENSEEEG00000006629	ENSEEEP00000013229	FRZB
ENSG00000163002	ENSP00000295119	NUP35	ENSEEEG00000021491	ENSEEEP00000045540	NUP35
ENSG00000243667	ENSP00000295121	DNAAF10	ENSEEEG00000008989	ENSEEEP00000018304	wdr92
ENSG00000163006	ENSP00000295124	CCDC138	ENSEEEG00000010792	ENSEEEP00000022301	
ENSG00000163026	ENSP00000295148	WDCP	ENSEEEG00000012523	ENSEEEP00000025833	WDCP
ENSG00000163040	ENSP00000295171	CCDC74A	ENSEEEG00000010150	ENSEEEP00000020813	si:ch211-222n4.2
ENSG00000163060	ENSP00000295201	TEKT4	ENSEEEG00000006370	ENSEEEP00000012689	tekt4
ENSG00000163064	ENSP00000295206	EN1	ENSEEEG00000018653	ENSEEEP00000039251	en1b
ENSG00000163071	ENSP00000295213	SPATA18	ENSEEEG00000018971	ENSEEEP00000040009	SPATA18
ENSG00000115041	ENSP00000295225	KCNIP3	ENSEEEG00000026889	ENSEEEP00000059622	KCNIP3
ENSG00000163116	ENSP00000295268	STPG2	ENSEEEG00000008020	ENSEEEP00000016194	STPG2
ENSG00000163145	ENSP00000295297	C1QTNF7	ENSEEEG00000001350	ENSEEEP00000002214	C1QTNF7
ENSG00000143942	ENSP00000295304	CHAC2	ENSEEEG00000004845	ENSEEEP00000009493	CHAC2
ENSG00000163157	ENSP00000295314	TMOD4	ENSEEEG00000021435	ENSEEEP00000045416	TMOD4
ENSG00000163166	ENSP00000295321	IWS1	ENSEEEG00000023885	ENSEEEP00000050851	AATF
ENSG00000163217	ENSP00000295379	BMP10	ENSEEEG00000023675	ENSEEEP00000050350	BMP10
ENSG00000163281	ENSP00000295448	GNPDA2	ENSEEEG00000026290	ENSEEEP00000054059	GNPDA2
ENSG00000163312	ENSP00000295488	HELQ	ENSEEEG00000014526	ENSEEEP00000030436	HELQ
ENSG00000163319	ENSP00000295491	MRPS18C	ENSEEEG00000014582	ENSEEEP00000030440	mrps18c
ENSG00000163347	ENSP00000295522	CLDN1	ENSEEEG00000024243	ENSEEEP00000051633	CLDN1
ENSG00000163357	ENSP00000295542	DCST1	ENSEEEG00000015369	ENSEEEP00000032225	
ENSG00000163377	ENSP00000295569	TAFA4	ENSEEEG00000011467	ENSEEEP00000011568	TAFA3
ENSG00000163389	ENSP00000295588	POGLUT1	ENSEEEG00000021608	ENSEEEP00000045848	POGLUT1
ENSG00000163394	ENSP00000295589	CCKAR	ENSEEEG00000011954	ENSEEEP00000024672	si:dkey-1h24.2
ENSG00000187098	ENSP00000295600	MITF	ENSEEEG00000001154	ENSEEEP00000001828	mitfb
ENSG00000163428	ENSP00000295628	LRRC58	ENSEEEG00000025589	ENSEEEP00000058244	lrrc58a
ENSG00000163453	ENSP00000295666	IGFBP7	ENSEEEG00000028650	ENSEEEP00000058158	IGFBP7
ENSG00000163464	ENSP00000295683	CXCR1	ENSEEEG00000007500	ENSEEEP00000015072	cxcr2
ENSG00000163468	ENSP00000295688	CCT3	ENSEEEG00000016899	ENSEEEP00000058607	CCT3
ENSG00000163472	ENSP00000295694	TMEM79	ENSEEEG00000002932	ENSEEEP00000005574	tmem79a
ENSG00000163479	ENSP00000295702	SSR2	ENSEEEG00000017722	ENSEEEP00000037304	SSR2
ENSG00000163481	ENSP00000295704	RNF25	ENSEEEG00000013770	ENSEEEP00000028650	RNF25
ENSG00000163482	ENSP00000295709	STK36	ENSEEEG00000014559	ENSEEEP00000030391	STK36
ENSG00000163497	ENSP00000295727	FEV	ENSEEEG00000005856	ENSEEEP00000011649	FEV
ENSG00000163507	ENSP00000295746	CIP2A	ENSEEEG00000005705	ENSEEEP00000011260	CIP2A
ENSG00000163517	ENSP00000295757	HDAC11	ENSEEEG00000026701	ENSEEEP00000058818	HDAC11
ENSG00000163528	ENSP00000295767	CHCHD4	ENSEEEG00000024192	ENSEEEP00000051519	chchd4a
ENSG00000163576	ENSP00000295824	EFHB	ENSEEEG00000002592	ENSEEEP00000004986	EFHB
ENSG00000163586	ENSP00000295834	FABP1	ENSEEEG00000009913	ENSEEEP00000020328	fabp1b.1
ENSG00000163617	ENSP00000295878	CCDC191	ENSEEEG00000020969	ENSEEEP00000044386	CCDC191
ENSG00000163623	ENSP00000295886	NKX6-1	ENSEEEG00000014599	ENSEEEP00000030484	nkx6.1
ENSG00000163634	ENSP00000295899	THOC7	ENSEEEG00000008054	ENSEEEP00000016426	THOC7
ENSG00000163645	ENSP00000295910	ERICH6	ENSEEEG00000011528	ENSEEEP00000023780	
ENSG00000163660	ENSP00000295926	CCNL1	ENSEEEG00000015731	ENSEEEP00000033286	ccnl1a
ENSG00000163661	ENSP00000295927	PTX3	ENSEEEG00000028165	ENSEEEP00000053963	ptx3a
ENSG00000163683	ENSP00000295958	SMIM14	ENSEEEG00000006892	ENSEEEP00000013858	SMIM14
ENSG00000163684	ENSP00000295959	RPP14	ENSEEEG00000026702	ENSEEEP00000063151	RPP14
ENSG00000163686	ENSP00000295962	ABHD6	ENSEEEG00000013341	ENSEEEP00000027698	abhd6a
ENSG00000163702	ENSP00000295981	IL17RC	ENSEEEG00000025825	ENSEEEP00000053884	
ENSG00000163719	ENSP00000296003	MTMR14	ENSEEEG00000002789	ENSEEEP00000005354	MTMR14
ENSG00000163728	ENSP00000296015	TTC14	ENSEEEG00000017262	ENSEEEP00000036297	TTC14
ENSG00000138771	ENSP00000296043	SHROOM3	ENSEEEG00000004064	ENSEEEP00000007770	SHROOM3
ENSG00000163755	ENSP00000296051	HPS3	ENSEEEG00000023891	ENSEEEP00000050873	HPS3
ENSG00000163794	ENSP00000296099	UCN	ENSEEEG00000019904	ENSEEEP00000042140	uts1
ENSG00000163814	ENSP00000296129	CDCP1	ENSEEEG00000023023	ENSEEEP00000048990	cdcp1a
ENSG00000163815	ENSP00000296130	CLEC3B	ENSEEEG00000023024	ENSEEEP00000048991	clec3ba
ENSG00000163818	ENSP00000296135	LZTFL1	ENSEEEG00000008058	ENSEEEP00000016291	LZTFL1
ENSG00000241186	ENSP00000296145	CRIPTO	ENSEEEG00000012248	ENSEEEP00000025240	tdgf1
ENSG00000163832	ENSP00000296149	ELP6	ENSEEEG00000009917	ENSEEEP00000020321	ELP6
ENSG00000163877	ENSP00000296215	SNIP1	ENSEEEG00000006862	ENSEEEP00000013773	SNIP1
ENSG00000163879	ENSP00000296218	DNALI1	ENSEEEG00000006863	ENSEEEP00000013775	DNALI1
ENSG00000163884	ENSP00000296233	KLF15	ENSEEEG00000002832	ENSEEEP00000005410	KLF15
ENSG00000163888	ENSP00000296238	CAMK2N2	ENSEEEG00000022116	ENSEEEP00000046979	CAMK2N2
ENSG00000163898	ENSP00000296252	LIPH	ENSEEEG00000004748	ENSEEEP00000009260	lipia
ENSG00000163902	ENSP00000296255	RPN1	ENSEEEG00000028537	ENSEEEP00000010048	RPN1
ENSG00000163904	ENSP00000296257	SENP2	ENSEEEG00000021987	ENSEEEP00000046685	SENP2
ENSG00000163913	ENSP00000296266	IFT122	ENSEEEG00000000912	ENSEEEP00000002482	IFT122
ENSG00000163933	ENSP00000296292	RFT1	ENSEEEG00000008895	ENSEEEP00000018065	rft1
ENSG00000144730	ENSP00000296318	IL17RD	ENSEEEG00000010627	ENSEEEP00000021875	IL17RD
ENSG00000163959	ENSP00000296327	SLC51A	ENSEEEG00000019456	ENSEEEP00000041136	SLC51A
ENSG00000163960	ENSP00000296328	UBXN7	ENSEEEG00000015652	ENSEEEP00000032872	UBXN7
ENSG00000163964	ENSP00000296333	PIGX	ENSEEEG00000024325	ENSEEEP00000051824	PIGX
ENSG00000163975	ENSP00000296350	MELTF	ENSEEEG00000015295	ENSEEEP00000032069	MELTF
ENSG00000163982	ENSP00000296358	OTOP1	ENSEEEG00000021620	ENSEEEP00000045865	OTOP1
ENSG00000164007	ENSP00000296387	CLDN19	ENSEEEG00000010876	ENSEEEP00000022392	CLDN19
ENSG00000164024	ENSP00000296411	METAP1	ENSEEEG00000015779	ENSEEEP00000033193	METAP1
ENSG00000197894	ENSP00000296412	ADH5	ENSEEEG00000007247	ENSEEEP00000014574	ADH5
ENSG00000164032	ENSP00000296417	H2AZ1	ENSEEEG00000019714	ENSEEEP00000041735	H2AZ1
ENSG00000164039	ENSP00000296424	BDH2	ENSEEEG00000018225	ENSEEEP00000038390	BDH2
ENSG00000164049	ENSP00000296438	FBXW12	ENSEEEG00000008977	ENSEEEP00000018272	zgc:171857
ENSG00000164073	ENSP00000296468	MFSD8	ENSEEEG00000016857	ENSEEEP00000035415	MFSD8
ENSG00000164091	ENSP00000296490	WDR82	ENSEEEG00000006055	ENSEEEP00000012010	wdr82
ENSG00000164104	ENSP00000296503	HMGB2	ENSEEEG00000024994	ENSEEEP00000053756	hmgb2a
ENSG00000164106	ENSP00000296506	SCRG1	ENSEEEG00000017412	ENSEEEP00000036675	SCRG1
ENSG00000164109	ENSP00000296509	MAD2L1	ENSEEEG00000004284	ENSEEEP00000008203	MAD2L1
ENSG00000164111	ENSP00000296511	ANXA5	ENSEEEG00000007984	ENSEEEP00000016985	anxa5b
ENSG00000164113	ENSP00000296513	ADAD1	ENSEEEG00000008521	ENSEEEP00000017221	ADAD1
ENSG00000164120	ENSP00000296522	HPGD	ENSEEEG00000017405	ENSEEEP00000036661	HPGD
ENSG00000164122	ENSP00000296525	ASB5	ENSEEEG00000017358	ENSEEEP00000036513	asb5b
ENSG00000164124	ENSP00000296529	TMEM144	ENSEEEG00000015130	ENSEEEP00000031935	tmem144a
ENSG00000164151	ENSP00000296564	ICE1	ENSEEEG00000011864	ENSEEEP00000024465	
ENSG00000164161	ENSP00000296575	HHIP	ENSEEEG00000008403	ENSEEEP00000016958	HHIP
ENSG00000164175	ENSP00000296589	SLC45A2	ENSEEEG00000014510	ENSEEEP00000030263	SLC45A2
ENSG00000164211	ENSP00000296632	STARD4	ENSEEEG00000013637	ENSEEEP00000028362	STARD4
ENSG00000164220	ENSP00000296641	F2RL2	ENSEEEG00000006873	ENSEEEP00000013819	F2RL2
ENSG00000164236	ENSP00000296657	ANKRD33B	ENSEEEG00000009055	ENSEEEP00000018429	ankrd33ba
ENSG00000164237	ENSP00000296658	CMBL	ENSEEEG00000001430	ENSEEEP00000002443	CMBL
ENSG00000186468	ENSP00000296674	RPS23	ENSEEEG00000010666	ENSEEEP00000059298	rps23
ENSG00000164251	ENSP00000296677	F2RL1	ENSEEEG00000010834	ENSEEEP00000022321	f2rl1.1
ENSG00000164253	ENSP00000296679	WDR41	ENSEEEG00000024613	ENSEEEP00000052548	WDR41
ENSG00000164258	ENSP00000296684	NDUFS4	ENSEEEG00000000166	ENSEEEP00000000200	NDUFS4
ENSG00000164266	ENSP00000296695	SPINK1	ENSEEEG00000025139	ENSEEEP00000058241	
ENSG00000157510	ENSP00000296721	AFAP1L1	ENSEEEG00000007435	ENSEEEP00000014929	afap1l1b
ENSG00000164303	ENSP00000296741	ENPP6	ENSEEEG00000015839	ENSEEEP00000033334	ENPP6
ENSG00000164325	ENSP00000296776	TMEM174	ENSEEEG00000014858	ENSEEEP00000031044	TMEM174
ENSG00000164326	ENSP00000296777	CARTPT	ENSEEEG00000021530	ENSEEEP00000045649	cart2
ENSG00000164327	ENSP00000296782	RICTOR	ENSEEEG00000002994	ENSEEEP00000005722	rictorb
ENSG00000164331	ENSP00000296785	ANKRA2	ENSEEEG00000014880	ENSEEEP00000060806	ANKRA2
ENSG00000164332	ENSP00000296786	UBLCP1	ENSEEEG00000019281	ENSEEEP00000040698	UBLCP1
ENSG00000164342	ENSP00000296795	TLR3	ENSEEEG00000002214	ENSEEEP00000004236	TLR3
ENSG00000164347	ENSP00000296805	GFM2	ENSEEEG00000006995	ENSEEEP00000014074	GFM2
ENSG00000164366	ENSP00000296824	CCDC127	ENSEEEG00000004217	ENSEEEP00000008098	ccdc127a
ENSG00000164379	ENSP00000296839	FOXQ1	ENSEEEG00000024167	ENSEEEP00000051476	foxq1a
ENSG00000146072	ENSP00000296861	TNFRSF21	ENSEEEG00000012932	ENSEEEP00000026805	TNFRSF21
ENSG00000164406	ENSP00000296877	LEAP2	ENSEEEG00000000052	ENSEEEP00000000081	LEAP2
ENSG00000164438	ENSP00000296921	TLX3	ENSEEEG00000001370	ENSEEEP00000002283	tlx3b
ENSG00000164463	ENSP00000296953	CREBRF	ENSEEEG00000014166	ENSEEEP00000029621	CREBRF
ENSG00000164484	ENSP00000296978	TMEM200A	ENSEEEG00000006555	ENSEEEP00000013012	TMEM200A
ENSG00000164485	ENSP00000296980	IL22RA2	ENSEEEG00000004258	ENSEEEP00000008177	
ENSG00000164535	ENSP00000297056	DAGLB	ENSEEEG00000004532	ENSEEEP00000008751	DAGLB
ENSG00000164548	ENSP00000297071	TRA2A	ENSEEEG00000008388	ENSEEEP00000016919	TRA2A
ENSG00000164576	ENSP00000297109	SAP30L	ENSEEEG00000026014	ENSEEEP00000061254	SAP30L
ENSG00000164600	ENSP00000297142	NEUROD6	ENSEEEG00000009875	ENSEEEP00000020225	neurod6a
ENSG00000164603	ENSP00000297145	SAMTOR	ENSEEEG00000021447	ENSEEEP00000045428	BMT2
ENSG00000164609	ENSP00000297151	SLU7	ENSEEEG00000002125	ENSEEEP00000003975	SLU7
ENSG00000164615	ENSP00000297156	CAMLG	ENSEEEG00000001712	ENSEEEP00000003016	CAMLG
ENSG00000164610	ENSP00000297157	RP9	ENSEEEG00000006312	ENSEEEP00000012575	rp9
ENSG00000164619	ENSP00000297161	BMPER	ENSEEEG00000012591	ENSEEEP00000026086	BMPER
ENSG00000164645	ENSP00000297203	TEX47	ENSEEEG00000028758	ENSEEEP00000058599	
ENSG00000164694	ENSP00000297267	FNDC1	ENSEEEG00000009480	ENSEEEP00000019363	FNDC1
ENSG00000127995	ENSP00000297273	CASD1	ENSEEEG00000021675	ENSEEEP00000046077	CASD1
ENSG00000164708	ENSP00000297283	PGAM2	ENSEEEG00000014613	ENSEEEP00000030500	PGAM2
ENSG00000164713	ENSP00000297290	BRI3	ENSEEEG00000004608	ENSEEEP00000008925	BRI3
ENSG00000164715	ENSP00000297293	LMTK2	ENSEEEG00000004602	ENSEEEP00000008916	LMTK2
ENSG00000147509	ENSP00000297313	RGS20	ENSEEEG00000010034	ENSEEEP00000020556	RGS20
ENSG00000164736	ENSP00000297316	SOX17	ENSEEEG00000001570	ENSEEEP00000002716	SOX17
ENSG00000164743	ENSP00000297324	C8orf48	ENSEEEG00000002146	ENSEEEP00000004011	uba52
ENSG00000164758	ENSP00000297347	MED30	ENSEEEG00000018561	ENSEEEP00000039089	MED30
ENSG00000164761	ENSP00000297350	TNFRSF11B	ENSEEEG00000001111	ENSEEEP00000001734	TNFRSF11B
ENSG00000164764	ENSP00000297354	SBSPON	ENSEEEG00000004000	ENSEEEP00000007657	SBSPON
ENSG00000164778	ENSP00000297375	EN2	ENSEEEG00000009533	ENSEEEP00000019454	en2a
ENSG00000164808	ENSP00000297423	SPIDR	ENSEEEG00000010811	ENSEEEP00000022267	
ENSG00000164815	ENSP00000297431	ORC5	ENSEEEG00000024470	ENSEEEP00000052196	ORC5
ENSG00000164818	ENSP00000297440	DNAAF5	ENSEEEG00000021009	ENSEEEP00000044461	DNAAF5
ENSG00000164841	ENSP00000297459	TMEM74	ENSEEEG00000016183	ENSEEEP00000033960	TMEM74
ENSG00000197150	ENSP00000297504	ABCB8	ENSEEEG00000000996	ENSEEEP00000001545	ABCB8
ENSG00000164896	ENSP00000297532	FASTK	ENSEEEG00000014783	ENSEEEP00000030887	FASTK
ENSG00000164898	ENSP00000297534	FMC1	ENSEEEG00000005741	ENSEEEP00000011350	si:ch1073-314i13.4
ENSG00000164900	ENSP00000297537	GBX1	ENSEEEG00000000985	ENSEEEP00000001515	GBX1
ENSG00000164902	ENSP00000297540	PHAX	ENSEEEG00000025852	ENSEEEP00000060692	PHAX
ENSG00000164929	ENSP00000297574	BAALC	ENSEEEG00000010411	ENSEEEP00000021367	BAALC
ENSG00000164935	ENSP00000297581	DCSTAMP	ENSEEEG00000004380	ENSEEEP00000008391	DCSTAMP
ENSG00000164944	ENSP00000297591	VIRMA	ENSEEEG00000020187	ENSEEEP00000053983	VIRMA
ENSG00000164967	ENSP00000297613	RPP25L	ENSEEEG00000009995	ENSEEEP00000020468	RPP25L
ENSG00000164983	ENSP00000297632	TMEM65	ENSEEEG00000003799	ENSEEEP00000007213	TMEM65
ENSG00000099377	ENSP00000297679	HSD3B7	ENSEEEG00000013856	ENSEEEP00000028854	HSD3B7
ENSG00000165061	ENSP00000297737	ZMAT4	ENSEEEG00000022981	ENSEEEP00000048869	zmat4b
ENSG00000165078	ENSP00000297770	CPA6	ENSEEEG00000016110	ENSEEEP00000033838	CPA6
ENSG00000165138	ENSP00000297837	ANKS6	ENSEEEG00000020535	ENSEEEP00000043444	DYNC1LI1
ENSG00000165156	ENSP00000297857	ZHX1	ENSEEEG00000004187	ENSEEEP00000008015	ZHX1
ENSG00000165171	ENSP00000297873	METTL27	ENSEEEG00000005484	ENSEEEP00000010823	mettl27
ENSG00000165197	ENSP00000297904	VEGFD	ENSEEEG00000005111	ENSEEEP00000010079	VEGFD
ENSG00000165259	ENSP00000297977	HDX	ENSEEEG00000001874	ENSEEEP00000003321	HDX
ENSG00000165271	ENSP00000297990	NOL6	ENSEEEG00000014315	ENSEEEP00000029999	NOL6
ENSG00000165272	ENSP00000297991	AQP3	ENSEEEG00000004158	ENSEEEP00000007968	aqp3a
ENSG00000165275	ENSP00000297994	TRMT10B	ENSEEEG00000016549	ENSEEEP00000034793	TRMT10B
ENSG00000165304	ENSP00000298048	MELK	ENSEEEG00000011683	ENSEEEP00000024088	MELK
ENSG00000165355	ENSP00000298097	FBXO33	ENSEEEG00000027864	ENSEEEP00000062297	FBXO33
ENSG00000165389	ENSP00000298130	SPTSSA	ENSEEEG00000004752	ENSEEEP00000009262	SPTSSA
ENSG00000165392	ENSP00000298139	WRN	ENSEEEG00000008853	ENSEEEP00000059911	wrn
ENSG00000165410	ENSP00000298159	CFL2	ENSEEEG00000004375	ENSEEEP00000008385	CFL2
ENSG00000165462	ENSP00000298231	PHOX2A	ENSEEEG00000004207	ENSEEEP00000008069	PHOX2A
ENSG00000165475	ENSP00000298248	CRYL1	ENSEEEG00000023379	ENSEEEP00000049743	CRYL1
ENSG00000165495	ENSP00000298282	PKNOX2	ENSEEEG00000013067	ENSEEEP00000027065	PKNOX2
ENSG00000165501	ENSP00000298288	LRR1	ENSEEEG00000007011	ENSEEEP00000014116	zgc:77287
ENSG00000165506	ENSP00000298292	DNAAF2	ENSEEEG00000007013	ENSEEEP00000014119	DNAAF2
ENSG00000165516	ENSP00000298307	KLHDC2	ENSEEEG00000006821	ENSEEEP00000014100	KLHDC2
ENSG00000165525	ENSP00000298310	NEMF	ENSEEEG00000006791	ENSEEEP00000013618	NEMF
ENSG00000165526	ENSP00000298317	RPUSD4	ENSEEEG00000002227	ENSEEEP00000004213	RPUSD4
ENSG00000165553	ENSP00000298352	NGB	ENSEEEG00000016953	ENSEEEP00000035597	NGB
ENSG00000165660	ENSP00000298492	ABRAXAS2	ENSEEEG00000017110	ENSEEEP00000054005	ABRAXAS2
ENSG00000165672	ENSP00000298510	PRDX3	ENSEEEG00000004960	ENSEEEP00000009750	PRDX3
ENSG00000165695	ENSP00000298545	AK8	ENSEEEG00000024066	ENSEEEP00000051293	AK8
ENSG00000165704	ENSP00000298556	HPRT1	ENSEEEG00000018819	ENSEEEP00000039681	hprt1l
ENSG00000122203	ENSP00000298569	KIAA1191	ENSEEEG00000018989	ENSEEEP00000040048	zgc:123105
ENSG00000165724	ENSP00000298585	ZMYND19	ENSEEEG00000020116	ENSEEEP00000042601	ZMYND19
ENSG00000165795	ENSP00000298687	NDRG2	ENSEEEG00000023590	ENSEEEP00000050143	NDRG2
ENSG00000165819	ENSP00000298717	METTL3	ENSEEEG00000000744	ENSEEEP00000001113	METTL3
ENSG00000180447	ENSP00000298743	GAS1	ENSEEEG00000003531	ENSEEEP00000006654	gas1a
ENSG00000165832	ENSP00000298746	TRUB1	ENSEEEG00000006168	ENSEEEP00000012257	TRUB1
ENSG00000119685	ENSP00000298832	TTLL5	ENSEEEG00000020762	ENSEEEP00000043957	TTLL5
ENSG00000165912	ENSP00000298838	PACSIN3	ENSEEEG00000018299	ENSEEEP00000038562	PACSIN3
ENSG00000165916	ENSP00000298852	PSMC3	ENSEEEG00000013580	ENSEEEP00000060023	PSMC3
ENSG00000165917	ENSP00000298854	RAPSN	ENSEEEG00000011031	ENSEEEP00000022746	RAPSN
ENSG00000165934	ENSP00000298875	CPSF2	ENSEEEG00000009248	ENSEEEP00000018855	CPSF2
ENSG00000188906	ENSP00000298910	LRRK2	ENSEEEG00000001888	ENSEEEP00000003360	LRRK2
ENSG00000165959	ENSP00000298912	CLMN	ENSEEEG00000015713	ENSEEEP00000033003	CLMN
ENSG00000166068	ENSP00000299084	SPRED1	ENSEEEG00000007819	ENSEEEP00000015811	SPRED1
ENSG00000166086	ENSP00000299106	JAM3	ENSEEEG00000004653	ENSEEEP00000009046	jam3b
ENSG00000069329	ENSP00000299138	VPS35	ENSEEEG00000013488	ENSEEEP00000028039	VPS35
ENSG00000166126	ENSP00000299155	AMN	ENSEEEG00000022830	ENSEEEP00000048515	AMN
ENSG00000166130	ENSP00000299157	IKBIP	ENSEEEG00000020733	ENSEEEP00000043865	DCTN2
ENSG00000139445	ENSP00000299162	FOXN4	ENSEEEG00000003508	ENSEEEP00000006620	FOXN4
